Store,Dept,IsHoliday,Predictions
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,True,15861.759114993498
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,4,False,14743.916978498719
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,True,15973.595682124254
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,True,15973.595682124254
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,True,15973.595682124254
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,5,False,14855.753545629475
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,True,16085.43224925501
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,True,16085.43224925501
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,True,16085.43224925501
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,6,False,14967.590112760232
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,True,16197.268816385767
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,True,16197.268816385767
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,True,16197.268816385767
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,7,False,15079.426679890988
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,True,16309.105383516524
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,True,16309.105383516524
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,True,16309.105383516524
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,8,False,15191.263247021745
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,True,16420.94195064728
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,True,16420.94195064728
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,True,16420.94195064728
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,9,False,15303.099814152501
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,True,16532.77851777804
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,True,16532.77851777804
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,True,16532.77851777804
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,10,False,15414.936381283258
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,True,16644.615084908794
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,True,16644.615084908794
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,True,16644.615084908794
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,11,False,15526.772948414015
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,True,16756.451652039552
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,True,16756.451652039552
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,True,16756.451652039552
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,12,False,15638.609515544771
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,True,16868.288219170307
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,True,16868.288219170307
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,True,16868.288219170307
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,13,False,15750.446082675528
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,True,16980.124786301065
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,True,16980.124786301065
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,True,16980.124786301065
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,14,False,15862.282649806284
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,True,17203.797920562578
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,True,17203.797920562578
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,True,17203.797920562578
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,16,False,16085.955784067797
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,True,17315.634487693333
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,True,17315.634487693333
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,True,17315.634487693333
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,17,False,16197.792351198554
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,True,17427.47105482409
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,True,17427.47105482409
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,True,17427.47105482409
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,18,False,16309.62891832931
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,True,17539.307621954846
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,True,17539.307621954846
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,True,17539.307621954846
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,19,False,16421.465485460067
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,True,17651.1441890856
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,True,17651.1441890856
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,True,17651.1441890856
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,20,False,16533.302052590825
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,True,17762.98075621636
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,True,17762.98075621636
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,True,17762.98075621636
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,21,False,16645.13861972158
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,True,17874.817323347117
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,True,17874.817323347117
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,True,17874.817323347117
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,22,False,16756.975186852338
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,True,17986.65389047787
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,True,17986.65389047787
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,True,17986.65389047787
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,23,False,16868.811753983093
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,True,18098.490457608626
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,True,18098.490457608626
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,True,18098.490457608626
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,24,False,16980.64832111385
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,True,18210.327024739385
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,True,18210.327024739385
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,True,18210.327024739385
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,25,False,17092.484888244606
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,True,18322.163591870143
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,True,18322.163591870143
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,True,18322.163591870143
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,26,False,17204.321455375364
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,True,18434.000159000898
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,True,18434.000159000898
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,True,18434.000159000898
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
1,27,False,17316.15802250612
